ma_truong,ten_truong,ma_nganh,ten_nganh,ma_to_hop,nam,diem_chuan,chi_tieu,phuong_thuc
DMS,Đại học Tài chính Marketing,7340115_TATP,Marketing,A00,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7340115_TATP,Marketing,A01,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7340115_TATP,Marketing,D01,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7340115_TATP,Marketing,D96,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7340115_TH,Marketing tích hợp,A00,2024,23.8,,THPT
DMS,Đại học Tài chính Marketing,7340115_TH,Marketing tích hợp,A01,2024,23.8,,THPT
DMS,Đại học Tài chính Marketing,7340115_TH,Marketing tích hợp,D01,2024,23.8,,THPT
DMS,Đại học Tài chính Marketing,7340115_TH,Marketing tích hợp,D96,2024,23.8,,THPT
DMS,Đại học Tài chính Marketing,7340115,Marketing,A00,2024,25.9,,THPT
DMS,Đại học Tài chính Marketing,7340115,Marketing,A01,2024,25.9,,THPT
DMS,Đại học Tài chính Marketing,7340115,Marketing,D01,2024,25.9,,THPT
DMS,Đại học Tài chính Marketing,7340115,Marketing,D96,2024,25.9,,THPT
DMS,Đại học Tài chính Marketing,7340120,Ngành Kinh doanh quốc tế,A00,2024,25.3,,THPT
DMS,Đại học Tài chính Marketing,7340120,Ngành Kinh doanh quốc tế,A01,2024,25.3,,THPT
DMS,Đại học Tài chính Marketing,7340120,Ngành Kinh doanh quốc tế,D01,2024,25.3,,THPT
DMS,Đại học Tài chính Marketing,7340120,Ngành Kinh doanh quốc tế,D96,2024,25.3,,THPT
DMS,Đại học Tài chính Marketing,7220201,Ngôn ngữ Anh,D01,2024,24.5,,THPT
DMS,Đại học Tài chính Marketing,7220201,Ngôn ngữ Anh,D72,2024,24.5,,THPT
DMS,Đại học Tài chính Marketing,7220201,Ngôn ngữ Anh,D78,2024,24.5,,THPT
DMS,Đại học Tài chính Marketing,7220201,Ngôn ngữ Anh,D96,2024,24.5,,THPT
DMS,Đại học Tài chính Marketing,7810202_DT,Quản trị nhà hàng và dịch vụ ăn uống,D01,2024,23,,THPT
DMS,Đại học Tài chính Marketing,7810202_DT,Quản trị nhà hàng và dịch vụ ăn uống,D72,2024,23,,THPT
DMS,Đại học Tài chính Marketing,7810202_DT,Quản trị nhà hàng và dịch vụ ăn uống,D78,2024,23,,THPT
DMS,Đại học Tài chính Marketing,7810202_DT,Quản trị nhà hàng và dịch vụ ăn uống,D96,2024,23,,THPT
DMS,Đại học Tài chính Marketing,7810201_DT,Quản trị khách sạn,D01,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7810201_DT,Quản trị khách sạn,D72,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7810201_DT,Quản trị khách sạn,D78,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7810201_DT,Quản trị khách sạn,D96,2024,23.5,,THPT
DMS,Đại học Tài chính Marketing,7340101,Quản trị Kinh doanh,A00,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7340101,Quản trị Kinh doanh,A01,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7340101,Quản trị Kinh doanh,D01,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7340101,Quản trị Kinh doanh,D96,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7340101_TH,Quản trị kinh doanh tích hợp,A00,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TH,Quản trị kinh doanh tích hợp,A01,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TH,Quản trị kinh doanh tích hợp,D01,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TH,Quản trị kinh doanh tích hợp,D96,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TATP,Quản trị kinh doanh,A00,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TATP,Quản trị kinh doanh,A01,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TATP,Quản trị kinh doanh,D01,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7340101_TATP,Quản trị kinh doanh,D96,2024,22,,THPT
DMS,Đại học Tài chính Marketing,7810103_DT,Quản trị dịch vụ du lịch và lữ hành,D01,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7810103_DT,Quản trị dịch vụ du lịch và lữ hành,D72,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7810103_DT,Quản trị dịch vụ du lịch và lữ hành,D78,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7810103_DT,Quản trị dịch vụ du lịch và lữ hành,D96,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7340201_TH,Tài chính – Ngân hàng tích hợp,A00,2024,22.5,,THPT
DMS,Đại học Tài chính Marketing,7340201_TH,Tài chính – Ngân hàng tích hợp,A01,2024,22.5,,THPT
DMS,Đại học Tài chính Marketing,7340201_TH,Tài chính – Ngân hàng tích hợp,D01,2024,22.5,,THPT
DMS,Đại học Tài chính Marketing,7340201_TH,Tài chính – Ngân hàng tích hợp,D96,2024,22.5,,THPT
DMS,Đại học Tài chính Marketing,7340201,Tài chính – Ngân hàng,A00,2024,24.6,,THPT
DMS,Đại học Tài chính Marketing,7340201,Tài chính – Ngân hàng,A01,2024,24.6,,THPT
DMS,Đại học Tài chính Marketing,7340201,Tài chính – Ngân hàng,D01,2024,24.6,,THPT
DMS,Đại học Tài chính Marketing,7340201,Tài chính – Ngân hàng,D96,2024,24.6,,THPT
DMS,Đại học Tài chính Marketing,7310108,Toán kinh tế,A00,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7310108,Toán kinh tế,A01,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7310108,Toán kinh tế,D01,2024,24.2,,THPT
DMS,Đại học Tài chính Marketing,7310108,Toán kinh tế,D96,2024,24.2,,THPT
TTH,Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại học Thông Tin Liên Lạc,7860221|21A00,Ngành Chỉ huy tham mưu Tham mưu thông tin (Thí sinh Nam miền Bắc),A00,2024,22.8,,THPT
TTH,Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại học Thông Tin Liên Lạc,7860221|22A00,Ngành Chỉ huy tham mưu Tham mưu thông tin (Thí sinh Nam miền Nam),A00,2024,23.42,,THPT
TTH,Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại học Thông Tin Liên Lạc,7860221|21A01,Ngành Chỉ huy tham mưu Tham mưu thông tin (Thí sinh Nam miền Bắc),A01,2024,22.8,,THPT
TTH,Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại học Thông Tin Liên Lạc,7860221|22A01,Ngành Chỉ huy tham mưu Tham mưu thông tin (Thí sinh Nam miền Nam),A01,2024,23.42,,THPT
DKY,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,B00,2024,19,,THPT
DKY,Đại học Kỹ thuật Y tế Hải Dương,7720601,Kỹ thuật xét nghiệm y học,B00,2024,20,,THPT
DKY,Đại học Kỹ thuật Y tế Hải Dương,7720603,Kỹ thuật phục hồi chức năng,B00,2024,20.5,,THPT
DKY,Đại học Kỹ thuật Y tế Hải Dương,7720602,Kỹ thuật hình ảnh y học,B00,2024,20,,THPT
DKY,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,B00,2024,25.4,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340116,Bất động sản,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340116,Bất động sản,A02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340116,Bất động sản,C00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340116,Bất động sản,D10,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620105,Chăn nuôi,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620105,Chăn nuôi,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620105,Chăn nuôi,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620105,Chăn nuôi,D01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101,Công nghệ thực phẩm,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101,Công nghệ thực phẩm,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101,Công nghệ thực phẩm,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101,Công nghệ thực phẩm,D01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101_CTTT,Công nghệ thực phẩm (Chương trình tiên tiến),A00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101_CTTT,Công nghệ thực phẩm (Chương trình tiên tiến),B00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101_CTTT,Công nghệ thực phẩm (Chương trình tiên tiến),D01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540101_CTTT,Công nghệ thực phẩm (Chương trình tiên tiến),D08,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7510406,Công nghệ kỹ thuật Môi trường,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7510406,Công nghệ kỹ thuật Môi trường,A07,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7510406,Công nghệ kỹ thuật Môi trường,A09,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7510406,Công nghệ kỹ thuật Môi trường,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7420201,Công nghệ sinh học,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7420201,Công nghệ sinh học,B02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7420201,Công nghệ sinh học,B03,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7420201,Công nghệ sinh học,B05,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540106,Đảm bảo chất lượng và an toàn thực phẩm,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7540106,Đảm bảo chất lượng và an toàn thực phẩm,D07,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7549002,Dược liệu và Hợp chất thiên nhiên,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7549002,Dược liệu và Hợp chất thiên nhiên,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7549002,Dược liệu và Hợp chất thiên nhiên,B08,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7549002,Dược liệu và Hợp chất thiên nhiên,D07,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),A00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),A01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),A07,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),A09,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),B00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),C00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),C02,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),C04,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),C20,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),D01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),D10,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,744030_CTTT,Khoa học và quản lý môi trường (Chương trình tiên tiến),D14,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7440301,Khoa học môi trường,A07,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7440301,Khoa học môi trường,A09,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7440301,Khoa học môi trường,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7440301,Khoa học môi trường,D01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620110,Khoa học cây trồng,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620110,Khoa học cây trồng,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620110,Khoa học cây trồng,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115_CTTT,Kinh tế nông nghiệp (Chương trình tiên tiến),A00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115_CTTT,Kinh tế nông nghiệp (Chương trình tiên tiến),A01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115_CTTT,Kinh tế nông nghiệp (Chương trình tiên tiến),B00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115_CTTT,Kinh tế nông nghiệp (Chương trình tiên tiến),D01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115,Kinh tế nông nghiệp,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115,Kinh tế nông nghiệp,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620115,Kinh tế nông nghiệp,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620205,Lâm sinh,A09,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620205,Lâm sinh,A15,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620205,Lâm sinh,B02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620205,Lâm sinh,C14,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340120,Ngành Kinh doanh quốc tế,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340120,Ngành Kinh doanh quốc tế,A01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340120,Ngành Kinh doanh quốc tế,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7340120,Ngành Kinh doanh quốc tế,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620101,Nông nghiệp,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620101,Nông nghiệp,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620101,Nông nghiệp,B02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620101,Nông nghiệp,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),A00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),A01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),A07,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),A09,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),B00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),C00,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),C02,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),C04,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),C20,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),D01,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7810204_CTTT,Quản lý du lịch quốc tế (Chương trình tiên tiến),D14,2024,16,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850101,Quản lý tài nguyên và môi trường,A01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850101,Quản lý tài nguyên và môi trường,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850101,Quản lý tài nguyên và môi trường,C00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850101,Quản lý tài nguyên và môi trường,D14,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850103,Quản lý đất đai,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850103,Quản lý đất đai,A01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850103,Quản lý đất đai,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7850103,Quản lý đất đai,D10,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620211,Quản lý tài nguyên rừng,A01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620211,Quản lý tài nguyên rừng,A14,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620211,Quản lý tài nguyên rừng,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7620211,Quản lý tài nguyên rừng,B03,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7320205,Quản lý thông tin,A07,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7320205,Quản lý thông tin,C20,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7320205,Quản lý thông tin,D01,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7320205,Quản lý thông tin,D84,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7640101,Thú y,A00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7640101,Thú y,B00,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7640101,Thú y,C02,2024,15,,THPT
DTN,Đại học Nông Lâm - Đại học Thái Nguyên,7640101,Thú y,D01,2024,15,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,A00,2024,24.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,B00,2024,24.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,C02,2024,24.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,D07,2024,24.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT09,Công nghệ sinh học,A00,2024,24.45,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT09,Công nghệ sinh học,A02,2024,24.45,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT09,Công nghệ sinh học,B00,2024,24.45,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT09,Công nghệ sinh học,B08,2024,24.45,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,A00,2024,21,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,A01,2024,21,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,B00,2024,21,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,D07,2024,21,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,A00,2024,24.3,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,A01,2024,24.3,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,A02,2024,24.3,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,C01,2024,24.3,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT18,Địa chất học,A00,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT18,Địa chất học,A01,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT18,Địa chất học,D07,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT18,Địa chất học,D10,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT10,Địa lí tự nhiên,A00,2024,22.4,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT10,Địa lí tự nhiên,A01,2024,22.4,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT10,Địa lí tự nhiên,B00,2024,22.4,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT10,Địa lí tự nhiên,D10,2024,22.4,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT17,Hải dương học,A00,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT17,Hải dương học,A01,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT17,Hải dương học,B00,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT17,Hải dương học,D07,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT43,Hoá dược**,A00,2024,25.65,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT43,Hoá dược**,B00,2024,25.65,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT43,Hoá dược**,C02,2024,25.65,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT43,Hoá dược**,D07,2024,25.65,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT06,Hoá học,A00,2024,25.15,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT06,Hoá học,B00,2024,25.15,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT06,Hoá học,C02,2024,25.15,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT06,Hoá học,D07,2024,25.15,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT16,Khí tượng và khí hậu học,A00,2024,20.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT16,Khí tượng và khí hậu học,A01,2024,20.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT16,Khí tượng và khí hậu học,B00,2024,20.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT16,Khí tượng và khí hậu học,D07,2024,20.8,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT98,Khoa học máy tính và thông tin*,A00,2024,34.7,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT98,Khoa học máy tính và thông tin*,A01,2024,34.7,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT98,Khoa học máy tính và thông tin*,D07,2024,34.7,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT98,Khoa học máy tính và thông tin*,D08,2024,34.7,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT13,Khoa học môi trường,A00,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT13,Khoa học môi trường,A01,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT13,Khoa học môi trường,B00,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT13,Khoa học môi trường,D07,2024,20,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT93,Khoa học dữ liệu,A00,2024,35,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT93,Khoa học dữ liệu,A01,2024,35,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT93,Khoa học dữ liệu,D07,2024,35,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT93,Khoa học dữ liệu,D08,2024,35,,THPT
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT96,Khoa học và công nghệ thực phẩm,A00,2024,24.6,,THPT
