Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",A00 | A01 | D01 | D07,22.85,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580202,Kỹ thuật xây dựng công trình thủy,A00 | A01 | D01 | D07,18.3,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520103QT,Kỹ thuật cơ khí (CT Chất lượng cao Cơ khí ô tô Việt - Anh),A00 | A01 | D01 | D07,22.45,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520201,Kỹ thuật điện,A00 | A01 | D07,23.72,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520103,Kỹ thuật cơ khí,A00 | A01 | D01 | D07,23.79,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,A00 | A01 | D01 | D07,21.6,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520130,Kỹ thuật ô tô,A00 | A01 | D01 | D07,24.87,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580205,Kỹ thuật xây dựng công trình giao thông,A00 | A01 | D01 | D07,19.25,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520114,Kỹ thuật cơ điện tử,A00 | A01 | D01 | D07,24.87,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01 | D07,26.15,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840104,Ngành Kinh tế vận tải,A00 | A01 | D01 | D07,24.35,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | D07,25.19,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520207,Ngành Kỹ thuật điện tử truyền thông,A00 | A01 | D07,24.26,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520320,Ngành Kỹ thuật môi trường,A00 | B00 | D01 | D07,21.9,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D07,24.77,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D07,23.8,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580302QT,Quản lý xây dựng CLC Việt - Anh,A00 | A01 | D01 | D07,20.5,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340101QT,Quản trị kinh doanh (liên kết quốc tế do Đại học Troy - Hoa Kỳ cấp bằng),A00 | A01 | D01 | D07,23.85,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580302,Quản lý xây dựng,A00 | A01 | D01 | D07,23.51,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580106,Quản lý đô thị và công trình,A00 | A01 | D01 | D07,22.55,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D07,25.1,
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580201QT,Xây dựng (Tongmyong - Hàn Quốc),A00 | A01 | D01 | D07,20.9,
DPY,Đại học Phú Yên,7140202,Giáo dục Tiểu học,A00,23.5,
DPY,Đại học Phú Yên,7140209,Sư phạm Toán học,A00,24,
DPY,Đại học Phú Yên,7140217,Sư phạm Ngữ văn,C00,23.2,
HLU,Đại học Hạ Long,7480201,Công nghệ thông tin,A00 | A01 | D01 | D07,15,
HLU,Đại học Hạ Long,7620301,ĐH Nuôi trồng thủy sản,A00 | A01 | B00 | D01,15,
HLU,Đại học Hạ Long,7140202,Giáo dục Tiểu học,C04 | D01 | D10 | D15,23,
HLU,Đại học Hạ Long,51140201,Giáo dục Mầm non,A09 | C00 | C14 | C20,15,
HLU,Đại học Hạ Long,7140201,Giáo dục Mầm non,A09 | C00 | C14 | C20,20,
HLU,Đại học Hạ Long,7480101,Khoa học máy tính,A00 | A01 | D01 | D07,15,
HLU,Đại học Hạ Long,7220204,Ngôn ngữ Trung Quốc,A01 | D01 | D04 | D78,18,
HLU,Đại học Hạ Long,7220201,Ngôn ngữ Anh,A01 | D01 | D15 | D78,15,
HLU,Đại học Hạ Long,7220210,Ngôn ngữ Hàn Quốc,A01 | D01 | D78,15,
HLU,Đại học Hạ Long,7220209,Ngôn ngữ Nhật,A01 | D01 | D06 | D78,15,
HLU,Đại học Hạ Long,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D10,15,
HLU,Đại học Hạ Long,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A01 | C00 | D01 | D15,15,
HLU,Đại học Hạ Long,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D10,15,
HLU,Đại học Hạ Long,7850101,Quản lý tài nguyên và môi trường,A00 | B00 | D01 | D10,15,
HLU,Đại học Hạ Long,7810201,Quản trị khách sạn,A00 | A01 | D01 | D10,15,
HLU,Đại học Hạ Long,7229042,Quản lý văn hoá,C00 | C04 | D01 | D15,15,
HLU,Đại học Hạ Long,7210403,Thiết kế đồ họa,A00 | C01 | C14 | D01,15,
HLU,Đại học Hạ Long,7229030,Văn học,C00 | C04 | D01 | D15,15,
TDM,Đại học Thủ Dầu Một,7540101,Công nghệ thực phẩm,A00,17,
TDM,Đại học Thủ Dầu Một,7420201,Công nghệ sinh học,A00,15.5,
TDM,Đại học Thủ Dầu Một,7510205,Công nghệ kỹ thuật ô tô,A00,20,
TDM,Đại học Thủ Dầu Một,7480201,Công nghệ thông tin,A00,18.25,
TDM,Đại học Thủ Dầu Một,7760101,Công tác xã hội,C00,17.25,
TDM,Đại học Thủ Dầu Một,7810101,Du lịch,D01,18.5,
TDM,Đại học Thủ Dầu Một,7140202,Giáo dục Tiểu học,A00,23.75,
TDM,Đại học Thủ Dầu Một,7140201,Giáo dục Mầm non,M00,19,
TDM,Đại học Thủ Dầu Một,7440112,Hóa học,A00,15.5,
TDM,Đại học Thủ Dầu Một,7340301,Kế toán,A00,21,
TDM,Đại học Thủ Dầu Một,7340302,Kiểm toán,A00,18,
TDM,Đại học Thủ Dầu Một,7580101,Kiến trúc,V00,16,
TDM,Đại học Thủ Dầu Một,7520201,Kỹ thuật điện,A00,16,
TDM,Đại học Thủ Dầu Một,7520114,Kỹ thuật cơ điện tử,A00,16,
TDM,Đại học Thủ Dầu Một,7580201,Kỹ thuật xây dựng,A00,16,
TDM,Đại học Thủ Dầu Một,7480103,Kỹ thuật phần mềm,A00,16,
TDM,Đại học Thủ Dầu Một,7510605,Logistics và Quản lý chuỗi cung ứng,A00,21.75,
TDM,Đại học Thủ Dầu Một,7340115,Marketing,A00,22.5,
TDM,Đại học Thủ Dầu Một,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00,16,
TDM,Đại học Thủ Dầu Một,7380101,Ngành Luật,C14,23.25,
TDM,Đại học Thủ Dầu Một,7520320,Ngành Kỹ thuật môi trường,A00,15.5,
TDM,Đại học Thủ Dầu Một,7220204,Ngôn ngữ Trung Quốc,D01,22.75,
TDM,Đại học Thủ Dầu Một,7220201,Ngôn ngữ Anh,D01,20.5,
TDM,Đại học Thủ Dầu Một,7220210,Ngôn ngữ Hàn Quốc,D01,21,
TDM,Đại học Thủ Dầu Một,7310205,Quản lý nhà nước,C14,18,
TDM,Đại học Thủ Dầu Một,7510601,Quản lý công nghiệp,A00,18,
TDM,Đại học Thủ Dầu Một,7850103,Quản lý đất đai,A00,15.5,
TDM,Đại học Thủ Dầu Một,7340101,Quản trị Kinh doanh,A00,19.25,
TDM,Đại học Thủ Dầu Một,7310206,Quan hệ quốc tế,A00,18.5,
TDM,Đại học Thủ Dầu Một,7850101,Quản lý tài nguyên và môi trường,A00,15.5,
TDM,Đại học Thủ Dầu Một,7140217,Sư phạm Ngữ văn,C00,23.75,
TDM,Đại học Thủ Dầu Một,7340201,Tài chính – Ngân hàng,A00,19.25,
TDM,Đại học Thủ Dầu Một,7310401,Tâm lý học,C00,22.25,
TDM,Đại học Thủ Dầu Một,7210403,Thiết kế đồ họa,V00,21.75,
TDM,Đại học Thủ Dầu Một,7340122,Thương mại điện tử,A00,21.5,
TDM,Đại học Thủ Dầu Một,7460101,Toán học,A00,15.55,
TDM,Đại học Thủ Dầu Một,7320104,Truyền thông đa phương tiện,C00,23,
DNU,Đại học Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | D01 | D90,15,
DNU,Đại học Đồng Nai,7140201,Giáo dục Mầm non,M05 | M07 | M08 | M13,19,
DNU,Đại học Đồng Nai,51140201,Giáo dục Mầm non,M05 | M07 | M08 | M13,17,
DNU,Đại học Đồng Nai,7140202,Giáo dục Tiểu học,A00 | A01 | C00 | D90,22.25,
DNU,Đại học Đồng Nai,7340301,Kế toán,A00 | A01 | D01,19.25,
DNU,Đại học Đồng Nai,7520103,Kỹ thuật cơ khí,A00 | A01 | D01 | D90,15,
DNU,Đại học Đồng Nai,7220201,Ngôn ngữ Anh,A01 | D01,21.75,
DNU,Đại học Đồng Nai,7340101,Quản trị Kinh doanh,A00 | A01 | D01,19.75,
DNU,Đại học Đồng Nai,7140209,Sư phạm Toán học,A00 | A01 | C01 | D07,24.75,
DNU,Đại học Đồng Nai,7140231,Sư phạm Tiếng Anh,A01 | D01,24.25,
DNU,Đại học Đồng Nai,7140217,Sư phạm Ngữ văn,C00 | D01 | D14,23.5,
DCV,Đại học Công nghiệp Vinh,7510201,Công nghệ kỹ thuật cơ khí (chuyên ngành Cơ khí chế tạo),A00,15,
DCV,Đại học Công nghiệp Vinh,7540101,Công nghệ thực phẩm,A00,15,
DCV,Đại học Công nghiệp Vinh,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,15,
DCV,Đại học Công nghiệp Vinh,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,15,
DCV,Đại học Công nghiệp Vinh,7480201,Công nghệ thông tin,A00,15,
DCV,Đại học Công nghiệp Vinh,7340301,Kế toán,A00,15,
DCV,Đại học Công nghiệp Vinh,7810201,Quản trị khách sạn,A00,15,
DCV,Đại học Công nghiệp Vinh,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,15,
DHQ,Phân Hiệu Đại học Huế tại Quảng Trị,7510406,Công nghệ kỹ thuật Môi trường,A09 | B00 | B04 | D07,15,
DHQ,Phân Hiệu Đại học Huế tại Quảng Trị,7580301,Kinh tế xây dựng,A00 | A01 | C01 | D01,15,
DHQ,Phân Hiệu Đại học Huế tại Quảng Trị,7520201,Kỹ thuật điện,A00 | A01 | D01,15,
DHQ,Phân Hiệu Đại học Huế tại Quảng Trị,7580201,Kỹ thuật xây dựng,A00 | A01 | D01,15,
DHQ,Phân Hiệu Đại học Huế tại Quảng Trị,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | D01,15,
HTC,Học viện Tài chính,7340201C06,Hải quan & Logistics,A01 | D01 | D07,35.51,
HTC,Học viện Tài chính,7340405,Hệ thống thông tin,A00 | A01 | D01 | D07,25.94,
HTC,Học viện Tài chính,7340301C21,Kế toán doanh nghiệp,A01 | D01 | D07,34.1,
HTC,Học viện Tài chính,7340301,Kế toán,A00 | A01 | D01 | D07,26.15,
HTC,Học viện Tài chính,7340301C22,Kiểm toán,A01 | D01 | D07,34.75,
HTC,Học viện Tài chính,7310101,Kinh tế,A01 | D01 | D07,25.85,
HTC,Học viện Tài chính,7220201,Ngôn ngữ Anh,A01 | D01 | D07,34.4,
HTC,Học viện Tài chính,7340201C09,Phân tích tài chính,A01 | D01 | D07,34.6,
HTC,Học viện Tài chính,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D07,26.17,
HTC,Học viện Tài chính,73402011,Tài chính - Ngân hàng 1,A00 | A01 | D01 | D07,25.94,
HTC,Học viện Tài chính,73402013,Tài chính - Ngân hàng 3,A00 | A01 | D01 | D07,25.8,
HTC,Học viện Tài chính,73402012,Tài chính - Ngân hàng 2,A00 | A01 | D01 | D07,26.04,
HTC,Học viện Tài chính,7340201C11,Tài chính doanh nghiệp,A01 | D01 | D07,34.25,
DKS,Đại học Kiểm sát Hà Nội,7380101|11A01,Luật (Nữ - Phía Bắc),A01,23.14,
DKS,Đại học Kiểm sát Hà Nội,7380101|22C00,Luật (Nam - Phía Nam),C00,21.5,
DKS,Đại học Kiểm sát Hà Nội,7380101|21D01,Luật (Nam - Phía Bắc),D01,23.43,
DKS,Đại học Kiểm sát Hà Nội,7380101|12C00,Luật (Nữ - Phía Nam),C00,25.33,
DKS,Đại học Kiểm sát Hà Nội,7380101|22A01,Luật (Nam - Phía Nam),A01,20.15,
DKS,Đại học Kiểm sát Hà Nội,7380101|21C00,Luật (Nam - Phía Bắc),C00,26.18,
DKS,Đại học Kiểm sát Hà Nội,7380101|12A00,Luật (Nữ - Phía Nam),A00,20.35,
DKS,Đại học Kiểm sát Hà Nội,7380101|11D01,Luật (Nữ - Phía Bắc),D01,25.6,
DKS,Đại học Kiểm sát Hà Nội,7380101|21A00,Luật (Nam - Phía Bắc),A00,21.8,
DKS,Đại học Kiểm sát Hà Nội,7380101|11C00,Luật (Nữ - Phía Bắc),C00,27.15,
DKS,Đại học Kiểm sát Hà Nội,7380101|22D01,Luật (Nam - Phía Nam),D01,22.3,
DKS,Đại học Kiểm sát Hà Nội,7380101|11A00,Luật (Nữ - Phía Bắc),A00,23.09,
DKS,Đại học Kiểm sát Hà Nội,7380101|12A01,Luật (Nữ - Phía Nam),A01,20.05,
DKS,Đại học Kiểm sát Hà Nội,7380101|12D01,Luật (Nữ - Phía Nam),D01,21.25,
DKS,Đại học Kiểm sát Hà Nội,7380101|22A00,Luật (Nam - Phía Nam),A00,20.1,
DKS,Đại học Kiểm sát Hà Nội,7380101|21A01,Luật (Nam - Phía Bắc),A01,23.28,
YHB,Đại học Y Hà Nội,7720301,Điều dưỡng,B00,24,
YHB,Đại học Y Hà Nội,7720301_AP,Điều dưỡng chương trình tiên tiến (kết hợp chứng chỉ ngoại ngữ quốc tế),B00,21,
YHB,Đại học Y Hà Nội,7720301YHT,Điều dưỡng phân hiệu Thanh Hóa,B00,19,
YHB,Đại học Y Hà Nội,7720401,Dinh dưỡng,B00,23.19,
YHB,Đại học Y Hà Nội,7720699,Khúc xạ nhãn khoa,B00,25.4,
YHB,Đại học Y Hà Nội,7720603,Kỹ thuật phục hồi chức năng,B00,22.7,
YHB,Đại học Y Hà Nội,7720601,Kỹ thuật xét nghiệm y học,B00,24.85,
YHB,Đại học Y Hà Nội,7720501_AP,Răng - Hàm - Mặt (kết hợp chứng chỉ ngoại ngữ quốc tế),B00,25.5,
YHB,Đại học Y Hà Nội,7720501,Răng- Hàm -Mặt,B00,27.5,
YHB,Đại học Y Hà Nội,7720101YHT,Y khoa phân hiệu Thanh Hóa,B00,26.39,
YHB,Đại học Y Hà Nội,7720101_AP,Y khoa (kết hợp chứng chỉ Ngoại ngữ quốc tế),B00,26,
YHB,Đại học Y Hà Nội,7720110,Y học dự phòng,B00,22.3,
YHB,Đại học Y Hà Nội,7720101YHT_AP,Y khoa phân hiệu Thanh Hóa kết hợp chứng chỉ quốc tế,B00,24.25,
YHB,Đại học Y Hà Nội,7720115,Y học cổ truyền,B00,24.77,
YHB,Đại học Y Hà Nội,7720701,Y tế công cộng,B00,20.7,
YHB,Đại học Y Hà Nội,7720101,Y khoa,B00,27.73,
VHH,Đại học Văn hóa Hà Nội,7320305,Bảo tàng học,A00 | A16 | D01 | D78 | D96,21.83,
VHH,Đại học Văn hóa Hà Nội,7320101,Báo chí,C00,26.85,
VHH,Đại học Văn hóa Hà Nội,7320305,Bảo tàng học,C00,22.83,
VHH,Đại học Văn hóa Hà Nội,7320101,Báo chí,A00 | A16 | D01 | D78 | D96,25.85,
VHH,Đại học Văn hóa Hà Nội,7810101B,"Du lịch - Lữ hành, Hướng dẫn du lịch",A00 | A16 | D01 | D78 | D96,24.8,
VHH,Đại học Văn hóa Hà Nội,7810101B,"Du lịch - Lữ hành, Hướng dẫn du lịch",C00,25.8,
VHH,Đại học Văn hóa Hà Nội,7810101A,Du lịch - Văn hóa du lịch,C00,25.41,
VHH,Đại học Văn hóa Hà Nội,7810101C,Du lịch - Hướng dẫn du lịch quốc tế,A00 | A16 | D01 | D78 | D96,31.4,
VHH,Đại học Văn hóa Hà Nội,7810101A,Du lịch - Văn hóa du lịch,A00 | A16 | D01 | D78 | D96,24.41,
VHH,Đại học Văn hóa Hà Nội,7320402,Kinh doanh xuất bản phẩm,C00,23,
VHH,Đại học Văn hóa Hà Nội,7320402,Kinh doanh xuất bản phẩm,A00 | A16 | D01 | D78 | D96,22,
VHH,Đại học Văn hóa Hà Nội,7380101,Ngành Luật,C00,25.17,
VHH,Đại học Văn hóa Hà Nội,7380101,Ngành Luật,A00 | A16 | D01 | D78 | D96,24.17,
VHH,Đại học Văn hóa Hà Nội,7220201,Ngôn ngữ Anh,A00 | A16 | D01 | D78 | D96,32.93,
VHH,Đại học Văn hóa Hà Nội,7229042C,Quản lý di sản văn hoá,C00,23.23,
VHH,Đại học Văn hóa Hà Nội,7229042A,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội",A00 | A16 | D01 | D78 | D96,22.96,
VHH,Đại học Văn hóa Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A16 | D01 | D78 | D96,25.5,
VHH,Đại học Văn hóa Hà Nội,7320205,Quản lý thông tin,A00 | A16 | D01 | D78 | D96,22.4,
VHH,Đại học Văn hóa Hà Nội,7229042E,Quản lý văn hoá - Tổ chức sự kiện văn hoá,C00,26.13,
VHH,Đại học Văn hóa Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,26.5,
VHH,Đại học Văn hóa Hà Nội,7320205,Quản lý thông tin,C00,24.4,
VHH,Đại học Văn hóa Hà Nội,7229042C,Quản lý di sản văn hoá,A00 | A16 | D01 | D78 | D96,22.23,
VHH,Đại học Văn hóa Hà Nội,7229042E,Quản lý văn hoá - Tổ chức sự kiện văn hoá,A00 | A16 | D01 | D78 | D96,25.13,
VHH,Đại học Văn hóa Hà Nội,7229042A,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội",C00,23.96,
VHH,Đại học Văn hóa Hà Nội,7220212B,Quốc tế học,C00,22.9,
VHH,Đại học Văn hóa Hà Nội,7220212B,Quốc tế học,A00 | A16 | D01 | D78 | D96,21.9,
VHH,Đại học Văn hóa Hà Nội,7320201,Thông tin - thư viện,A00 | A16 | D01 | D78 | D96,20.75,
VHH,Đại học Văn hóa Hà Nội,7320201,Thông tin - thư viện,C00,21.75,
VHH,Đại học Văn hóa Hà Nội,7229040B,Văn hoá học - Văn hoá truyền thông,A00 | A16 | D01 | D78 | D96,25.18,
VHH,Đại học Văn hóa Hà Nội,7220112A,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý văn hoá vùng dân tộc thiểu số,C00,21.7,
VHH,Đại học Văn hóa Hà Nội,7229040A,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",C00,24.63,
VHH,Đại học Văn hóa Hà Nội,7229040B,Văn hoá học - Văn hoá truyền thông,C00,26.18,
VHH,Đại học Văn hóa Hà Nội,7229040C,"Văn hóa học, chuyên ngành Truyền thông Văn hóa",A00 | A16 | D01 | D78 | D96,23.68,
VHH,Đại học Văn hóa Hà Nội,7229040C,"Văn hóa học, chuyên ngành Truyền thông Văn hóa",C00,24.68,
VHH,Đại học Văn hóa Hà Nội,7220112A,Văn hoá các dân tộc thiểu số Việt Nam - Tổ chức và Quản lý văn hoá vùng dân tộc thiểu số,A00 | A16 | D01 | D78 | D96,20.7,
VHH,Đại học Văn hóa Hà Nội,7229040A,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",A00 | A16 | D01 | D78 | D96,23.63,
ETU,Đại học Hòa Bình,7329001,Công nghệ đa phương tiện,A00,15,
ETU,Đại học Hòa Bình,7480201,Công nghệ thông tin,A00,15,
ETU,Đại học Hòa Bình,7720301,Điều dưỡng,A00,19.5,
ETU,Đại học Hòa Bình,7720201,Dược học,A00,21,
ETU,Đại học Hòa Bình,7340301,Kế toán,A00,15,
ETU,Đại học Hòa Bình,7510605,Logistics và Quản lý chuỗi cung ứng,A00,15,
ETU,Đại học Hòa Bình,7380107,Luật kinh tế,A00,15,
ETU,Đại học Hòa Bình,7220201,Ngôn ngữ Anh,D01,15,
ETU,Đại học Hòa Bình,7340101,Quản trị Kinh doanh,A00,15,
ETU,Đại học Hòa Bình,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,15,
ETU,Đại học Hòa Bình,7810201,Quản trị khách sạn,C00,15,
ETU,Đại học Hòa Bình,7320108,Quan hệ công chúng,C00,15,
ETU,Đại học Hòa Bình,7340201,Tài chính – Ngân hàng,A00,15,
ETU,Đại học Hòa Bình,7580108,Thiết kế nội thất,H00,15,
ETU,Đại học Hòa Bình,7210403,Thiết kế đồ họa,H00,15,
ETU,Đại học Hòa Bình,7210404,Thiết kế thời trang,H00,15,
ETU,Đại học Hòa Bình,7340122,Thương mại điện tử,A00,15,
ETU,Đại học Hòa Bình,7720115,Y học cổ truyền,A00,21,
DHN,Đại học Nghệ Thuật - Đại học Huế,7210105,Điêu khắc,H00,22,
DHN,Đại học Nghệ Thuật - Đại học Huế,7210103,Hội hoạ,H00,18.5,
DHN,Đại học Nghệ Thuật - Đại học Huế,7140222,Sư phạm Mỹ thuật,H00,24,
DHN,Đại học Nghệ Thuật - Đại học Huế,7210404,Thiết kế thời trang,H00,18.5,
DHN,Đại học Nghệ Thuật - Đại học Huế,7210403,Thiết kế đồ họa,H00,18,
DHN,Đại học Nghệ Thuật - Đại học Huế,7580108,Thiết kế nội thất,H00,18.5,
DBL,Đại học Bạc Liêu,7620112,Bảo vệ thực vật,A00,15,
DBL,Đại học Bạc Liêu,7620105,Chăn nuôi,A00,15,
DBL,Đại học Bạc Liêu,7480201,Công nghệ thông tin,A00,15,
DBL,Đại học Bạc Liêu,7620301,ĐH Nuôi trồng thủy sản,A00,15,
DBL,Đại học Bạc Liêu,7340301,Kế toán,A00,16,
DBL,Đại học Bạc Liêu,7440301,Khoa học môi trường,A00,15,
DBL,Đại học Bạc Liêu,7220201,Ngôn ngữ Anh,D01,15,
DBL,Đại học Bạc Liêu,7340101,Quản trị Kinh doanh,A00,16,
DBL,Đại học Bạc Liêu,7340201,Tài chính – Ngân hàng,A00,16,
DBL,Đại học Bạc Liêu,7220101,Tiếng Việt & Văn hóa Việt Nam,C00,15,
BKA,Đại học Bách khoa Hà Nội,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),A00 | A01,28.05,
BKA,Đại học Bách khoa Hà Nội,IT-E10,Chương trình tiên tiến Khoa học dữ liệu và Trí tuệ nhân tạo,A00 | A01,28.8,
BKA,Đại học Bách khoa Hà Nội,MS-E3,Chương trình tiên tiến KHKT Vật liệu,A00 | A01 | D07,21.5,
BKA,Đại học Bách khoa Hà Nội,ET-E9,Chương trình tiên tiến Hệ thống nhúng thông minh và IoT,A00 | A01 | D28,26.45,
BKA,Đại học Bách khoa Hà Nội,CH-E11,Chương trình tiên tiến Kỹ thuật Hóa dược,A00 | B00 | D07,23.44,
BKA,Đại học Bách khoa Hà Nội,TE-E2,Chương trình tiên tiến Kỹ thuật Ô tô,A00 | A01,25,
BKA,Đại học Bách khoa Hà Nội,ET-E4,Chương trình tiên tiến Điện tử - Viễn thông,A00 | A01,25.99,
BKA,Đại học Bách khoa Hà Nội,EM-E13,Chương trình tiên tiến Phân tích kinh doanh,A01 | D01 | D07,25.47,
BKA,Đại học Bách khoa Hà Nội,EE-E18,Chương trình tiên tiến Hệ thống điện và năng lượng tái tạo,A00 | A01,24.47,
BKA,Đại học Bách khoa Hà Nội,ME-E1,Chương trình tiên tiến Cơ điện tử,A00 | A01,25.47,
BKA,Đại học Bách khoa Hà Nội,BF-E12,Chương trình tiên tiến Kỹ thuật Thực phẩm,A00 | B00 | D07,22.7,
BKA,Đại học Bách khoa Hà Nội,ET-E5,Chương trình tiên tiến Kỹ thuật Y sinh,A00 | A01,23.7,
BKA,Đại học Bách khoa Hà Nội,EM-E14,Chương trình tiên tiến Logistics và Quản lý chuỗi cung ứng,A01 | D01 | D07,25.69,
BKA,Đại học Bách khoa Hà Nội,EE-E8,Chương trình tiên tiến Điều khiển - Tự động hóa và Hệ thống điện,A00 | A01,26.74,
BKA,Đại học Bách khoa Hà Nội,ME-NUT,Cơ điện tử - ĐH Nagaoka (Nhật Bản),A00 | A01 | D28,23.85,
BKA,Đại học Bách khoa Hà Nội,ME-GU,Cơ khí - Chế tạo máy - ĐH Griffith (Úc),A00 | A01,23.32,
BKA,Đại học Bách khoa Hà Nội,TE-EP,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),A00 | A01 | D29,23.7,
BKA,Đại học Bách khoa Hà Nội,ME-LUH,Cơ điện tử - ĐH Leibniz Hannover (Đức),A00 | A01 | D26,24.02,
BKA,Đại học Bách khoa Hà Nội,IT-EP,Công nghệ thông tin (Việt - Pháp),A00 | A01 | D29,27.32,
BKA,Đại học Bách khoa Hà Nội,IT-E6,Công nghệ thông tin Việt-Nhật,A00 | A01 | D28,27.64,
BKA,Đại học Bách khoa Hà Nội,ED2,Công nghệ giáo dục,A00 | A01 | D01,24.55,
BKA,Đại học Bách khoa Hà Nội,IT-E7,Công nghệ thông tin ICT,A00 | A01,28.16,
BKA,Đại học Bách khoa Hà Nội,MS3,Công nghệ vật liệu Polime và Compozit,A00 | A01 | D07,23.7,
BKA,Đại học Bách khoa Hà Nội,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (Đức),A00 | A01 | D26,24.3,
BKA,Đại học Bách khoa Hà Nội,MI2,Hệ thống thông tin quản lý,A00 | A01,27.06,
BKA,Đại học Bách khoa Hà Nội,CH2,Hóa học,A00 | B00 | D07,23.04,
BKA,Đại học Bách khoa Hà Nội,EM4,Kế toán,A00 | A01 | D01,25.52,
BKA,Đại học Bách khoa Hà Nội,IT1,Khoa học Máy tính,A00 | A01,29.42,
BKA,Đại học Bách khoa Hà Nội,TROY-IT,Khoa học máy tính - ĐH Troy (Hoa Kỳ),A00 | A01 | D01,24.96,
BKA,Đại học Bách khoa Hà Nội,EM1 (trước 2023),Kinh tế công nghiệp,A00,24.98,ngành Quản lý năng lượng
BKA,Đại học Bách khoa Hà Nội,BF-E19,Kỹ thuật sinh học chương trình Tiên tiến,A00 | B00 | D07,21,
BKA,Đại học Bách khoa Hà Nội,PH2,Kỹ thuật hạt nhân,A00 | A01 | A02,22.31,
BKA,Đại học Bách khoa Hà Nội,TE2,Kỹ thuật Cơ khí động lực,A00 | A01,25.31,
BKA,Đại học Bách khoa Hà Nội,ME1,Kỹ thuật Cơ điện tử,A00 | A01,26.75,
BKA,Đại học Bách khoa Hà Nội,MS1,Kỹ thuật Vật liệu,A00 | A01 | D07,23.25,
BKA,Đại học Bách khoa Hà Nội,EE1,Kỹ thuật Điện,A00 | A01,25.55,
BKA,Đại học Bách khoa Hà Nội,CH1,Kỹ thuật Hóa học,A00 | B00 | D07,23.7,
