Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,7640101,Thú y,A02 | B00 | C08 | D08,19.58,
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,7229001,Triết học,A01 | C00 | C01 | D01,23.47,
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,7229030,Văn học,C00 | D01 | D14 | D15,24.91,
QSA,Đại học An Giang - Đại học Quốc gia TP HCM,7310630,Việt Nam học,A01 | C00 | C04 | D01,23.95,Việt Nam học
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480202,An toàn thông tin,A00 | A01 | D01 | D90,23,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7320106,Công nghệ truyền thông,A00 | A01 | D01 | D90,23.7,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480201B,Công nghệ thông tin,A00 | A01 | D01 | D90,22.5,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480108B,Công nghệ kỹ thuật máy tính (cử nhân),A00 | A01 | D01 | D90,22,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480201,Công nghệ thông tin,A00 | A01 | D01 | D90,23,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480201DT,Công nghệ thông tin (đặc thù),A00 | A01 | D01 | D90,22,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480108IC,Công nghệ kỹ thuật máy tính – chuyên ngành Thiết kế vi mạch bán dẫn (kỹ sư),A00 | A01 | D01 | D90,27,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7320106DA,Công nghệ truyền thông - Chuyên ngành Thiết kế Mỹ thuật số (cử nhân),A00 | A01 | D01 | D90,23.52,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480108,Công nghệ kỹ thuật máy tính,A00 | A01 | D01 | D90,22.5,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340115,Marketing,A00 | A01 | D01 | D90,24.01,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D90,23.28,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340101EL,Quản trị kinh doanh (chuyên ngành Quản trị Logistics và chuỗi cung ứng số),A00 | A01 | D01 | D90,24,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340101EF,Quản trị kinh doanh - Chuyên ngành Quản trị tài chính số,A00 | A01 | D01 | D90,23.28,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340101ET,Quản trị kinh doanh (chuyên ngành Quản trị dịch vụ du lịch và lữ hành số),A00 | A01 | D01 | D90,23.5,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7340101IM,Quản trị kinh doanh - Chuyên ngành Quản trị dự án Công nghệ thông tin,A00 | A01 | D01 | D90,22.5,
VKU,Đại học Công nghệ Thông tin và Truyền thông Việt - Hàn,7480107,Trí tuệ nhân tạo,A00 | A01 | D01 | D90,23,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7340116,Bất động sản,A00 | A16 | C15 | D01,19.6,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7620105,Chăn nuôi,A00 | B00 | C15 | D01,15,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7510205,Công nghệ kỹ thuật ô tô,A00 | A01 | A16 | D01,15.2,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7760101,Công tác xã hội,A00 | C00 | C15 | D01,15.7,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7420201,Công nghệ sinh học,A00 | A16 | B00 | B08,15.8,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7510203,Công nghệ kỹ thuật cơ điện tử,A00 | A01 | A16 | D01,15.4,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7549001,Công nghệ chế biến lâm sản,A00 | A16 | D01 | D07,17.3,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7850104,Du lịch sinh thái,B00 | C00 | C15 | D01,19.5,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7480104,Hệ thống thông tin,A00 | A01 | A16 | D01,15.3,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7340301,Kế toán,A00 | A16 | C15 | D01,16.1,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7620110,Khoa học cây trồng,A00 | A16 | B00 | D01,15.4,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7580102,Kiến trúc cảnh quan,A00 | C15 | D01 | V01,18.5,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7310101,Kinh tế,A00 | A16 | C15 | D01,16.4,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7520103,Kỹ thuật cơ khí,A00 | A01 | A16 | D01,16.8,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7580201,Kỹ thuật xây dựng,A00 | A01 | A16 | D01,17,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7620205,Lâm sinh,A00 | A16 | B00 | D01,16.9,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A16 | C15 | D01,15.9,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7850101,Quản lý tài nguyên và môi trường,A00 | A16 | B00 | D01,16.3,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7850103,Quản lý đất đai,A00 | A16 | B00 | D01,15.7,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7850106,Quản lý tài nguyên thiên nhiên (dạy bằng tiếng Anh),B08 | D01 | D07 | D10,16.4,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | C00 | C15 | D01,15.7,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7620211,Quản lý tài nguyên rừng,A00 | B00 | C15 | D01,15.3,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7340101,Quản trị Kinh doanh,A00 | A16 | C15 | D01,16.6,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7340201,Tài chính – Ngân hàng,A00 | A16 | C15 | D01,17.1,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7580108,Thiết kế nội thất,A00 | C15 | D01 | H00,16.1,
LNH,Đại học Lâm nghiệp (Cơ sở 1),7640101,Thú y,A00 | A16 | B00 | B08,15.8,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340116,Bất động sản,A00 | A01 | C00 | D01,18,
UEF,Đại học Kinh tế - Tài chính TP HCM,7320106,Công nghệ truyền thông,A00 | A01 | C00 | D01,18,
UEF,Đại học Kinh tế - Tài chính TP HCM,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340205,Công nghệ tài chính,A00 | A01 | C01 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340301,Kế toán,A00 | A01 | C01 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7460108,Khoa học dữ liệu (Data Science),A00 | A01 | C01 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340302,Kiểm toán,A00 | A01 | C01 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340121,Kinh doanh thương mại,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7310106,Kinh tế quốc tế,A00 | A01 | C00 | D01,20,
UEF,Đại học Kinh tế - Tài chính TP HCM,7310109,Kinh tế số,A00 | A01 | C01 | D01,16,Kinh tế số
UEF,Đại học Kinh tế - Tài chính TP HCM,7480103,Kỹ thuật phần mềm,A00 | A01 | C01 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | C00 | D01,19,
UEF,Đại học Kinh tế - Tài chính TP HCM,7380108,Luật quốc tế,A00 | A01 | C00 | D01,19,
UEF,Đại học Kinh tế - Tài chính TP HCM,7380107,Luật kinh tế,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340115,Marketing,A00 | A01 | C00 | D01,18,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340114,Marketing kỹ thuật số,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340120,Ngành Kinh doanh quốc tế,A00 | A01 | C00 | D01,19,
UEF,Đại học Kinh tế - Tài chính TP HCM,7380101,Ngành Luật,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7220210,Ngôn ngữ Hàn Quốc,A01 | D01 | D14 | D15,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7220201,Ngôn ngữ Anh,A01 | D01 | D14 | D15,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7220209,Ngôn ngữ Nhật,A01 | D01 | D14 | D15,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7220204,Ngôn ngữ Trung Quốc,A01 | D01 | D14 | D15,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340404,Quản trị nhân lực,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7310206,Quan hệ quốc tế,A01 | D01 | D14 | D15,21,
UEF,Đại học Kinh tế - Tài chính TP HCM,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00 | A01 | C00 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7320108,Quan hệ công chúng,A00 | A01 | C00 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340412,Quản trị sự kiện,A00 | A01 | C00 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340206,Tài chính quốc tế,A00 | A01 | C01 | D01,20,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340201,Tài chính – Ngân hàng,A00 | A01 | C01 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7310401,Tâm lý học,A01 | D01 | D14 | D15,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7210403,Thiết kế đồ họa,A00 | A01 | C01 | D01,16,
UEF,Đại học Kinh tế - Tài chính TP HCM,7340122,Thương mại điện tử,A00 | A01 | C01 | D01,17,
UEF,Đại học Kinh tế - Tài chính TP HCM,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,18,
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,7900102,Marketing và Truyền thông,D01 | D09 | D10 | D96,21.2,
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,7900103,Quản trị Nhân lực và Nhân tài,D01 | D09 | D10 | D96,21,
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,7900101,Quản trị Doanh nghiệp và Công nghệ,A01 | D01 | D07 | D08,22,
QHD,Trường Quản trị và Kinh doanh - ĐH Quốc gia Hà Nội,7900189,Quản trị và An ninh,A01 | D01 | D07 | D08,22,
GDU,Đại học Gia Định,7320106,Công nghệ truyền thông,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,15,
GDU,Đại học Gia Định,7340205,Công nghệ tài chính,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7310608,Đông phương học,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340301,Kế toán,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340121,Kinh doanh thương mại,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7480103,Kỹ thuật phần mềm,A00 | A01 | C01 | D01,15,
GDU,Đại học Gia Định,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7380107,Luật kinh tế,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7480102,Mạng máy tính và truyền thông dữ liệu,A00 | A01 | C01 | D01,15,
GDU,Đại học Gia Định,7340115,Marketing,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340120,Ngành Kinh doanh quốc tế,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7380101,Ngành Luật,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7220201,Ngôn ngữ Anh,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7320108,Quan hệ công chúng,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340201,Tài chính – Ngân hàng,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340122,Thương mại điện tử,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,15,
HDT,Đại học Hồng Đức,7620106,Chăn nuôi thú y,A00,15,
HDT,Đại học Hồng Đức,7480201,Công nghệ thông tin,A00,16,
HDT,Đại học Hồng Đức,7810101,Du lịch,C00,15,
HDT,Đại học Hồng Đức,7140201,Giáo dục Mầm non,M00,26.2,
HDT,Đại học Hồng Đức,7140202,Giáo dục Tiểu học,A00,28.42,
HDT,Đại học Hồng Đức,7810302,Golf,A00,15,
HDT,Đại học Hồng Đức,7340301,Kế toán,A00,16,
HDT,Đại học Hồng Đức,7620110,Khoa học cây trồng,A00,15,
HDT,Đại học Hồng Đức,7340302,Kiểm toán,A00,15,
HDT,Đại học Hồng Đức,7620115,Kinh tế nông nghiệp,A00,15,
HDT,Đại học Hồng Đức,7310101,Kinh tế,A00,15,
HDT,Đại học Hồng Đức,7520201,Kỹ thuật điện,A00,15,
HDT,Đại học Hồng Đức,7580201,Kỹ thuật xây dựng,A00,15,
HDT,Đại học Hồng Đức,7620201,Lâm học,A00,15,
HDT,Đại học Hồng Đức,7510605,Logistics và Quản lý chuỗi cung ứng,A00,15,
HDT,Đại học Hồng Đức,7380107,Luật kinh tế,C00,15,
HDT,Đại học Hồng Đức,7380101,Ngành Luật,C00,16,
HDT,Đại học Hồng Đức,7220201,Ngôn ngữ Anh,A01,16,
HDT,Đại học Hồng Đức,7810201,Quản trị khách sạn,D01,15,
HDT,Đại học Hồng Đức,7850103,Quản lý đất đai,A00,15,
HDT,Đại học Hồng Đức,7340101,Quản trị Kinh doanh,A00,16,
HDT,Đại học Hồng Đức,7580302,Quản lý xây dựng,A00,15,
HDT,Đại học Hồng Đức,7140217,Sư phạm Ngữ văn,C00,28.83,
HDT,Đại học Hồng Đức,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00,24.87,
HDT,Đại học Hồng Đức,7140247,Sư phạm khoa học tự nhiên,A00,25.75,
HDT,Đại học Hồng Đức,7140249,Sư phạm Lịch sử - Địa lý,C00,28.58,
HDT,Đại học Hồng Đức,7140209,Sư phạm Toán học,A00,26.28,
HDT,Đại học Hồng Đức,7140231,Sư phạm Tiếng Anh,A01,26.85,
HDT,Đại học Hồng Đức,7340201,Tài chính – Ngân hàng,A00,15,
HDT,Đại học Hồng Đức,7310401,Tâm lý học,C00,15,
HDT,Đại học Hồng Đức,7320104,Truyền thông đa phương tiện,D01,15,
HPN,Học viện Phụ nữ Việt Nam,7760101,Công tác xã hội,A00 | A01 | C00 | D01,22.25,
HPN,Học viện Phụ nữ Việt Nam,7480201,Công nghệ thông tin,A00 | A01 | D01 | D09,20.5,
HPN,Học viện Phụ nữ Việt Nam,7310399,Giới và Phát triển*,A00 | A01 | C00 | D01,15.5,
HPN,Học viện Phụ nữ Việt Nam,7310101,Kinh tế,C00,24,
HPN,Học viện Phụ nữ Việt Nam,7310101,Kinh tế,A00 | A01 | D01,23,
HPN,Học viện Phụ nữ Việt Nam,7310109,Kinh tế số,C00,20,
HPN,Học viện Phụ nữ Việt Nam,7310109,Kinh tế số,A00 | A01 | D01,19,
HPN,Học viện Phụ nữ Việt Nam,7380107,Luật kinh tế,A00 | A01 | C00 | D01,24.5,
HPN,Học viện Phụ nữ Việt Nam,7380101,Ngành Luật,A00 | A01 | C00 | D01,24.25,
HPN,Học viện Phụ nữ Việt Nam,7340101,Quản trị Kinh doanh,A00 | A01 | D01,24,
HPN,Học viện Phụ nữ Việt Nam,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,25.25,
HPN,Học viện Phụ nữ Việt Nam,7340101TA,Quản trị kinh doanh (Đào tạo bằng tiếng Anh),C00,25,
HPN,Học viện Phụ nữ Việt Nam,7340101TA,Quản trị kinh doanh (Đào tạo bằng tiếng Anh),A00 | A01 | D01,24,
HPN,Học viện Phụ nữ Việt Nam,7340101,Quản trị Kinh doanh,C00,25,
HPN,Học viện Phụ nữ Việt Nam,7310401,Tâm lý học,A00 | A01 | C00 | D01,24.5,
HPN,Học viện Phụ nữ Việt Nam,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,26,
DPT,Đại học Phan Thiết,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,15,
DPT,Đại học Phan Thiết,7340301,Kế toán,A00 | A01 | C04 | D01,15,
DPT,Đại học Phan Thiết,7720601,Kỹ thuật xét nghiệm y học,A00 | B00 | D07 | D08,19,
DPT,Đại học Phan Thiết,7520130,Kỹ thuật ô tô,A00 | A01 | A02 | C01,15,
DPT,Đại học Phan Thiết,7580201,Kỹ thuật xây dựng,A00 | A01 | C01 | D01,15,
DPT,Đại học Phan Thiết,7520103,Kỹ thuật cơ khí,A00 | A01 | A02 | C01,15,
DPT,Đại học Phan Thiết,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | C04 | D01,15,
DPT,Đại học Phan Thiết,738101,Luật,C00 | D14 | D66 | D84,15,
DPT,Đại học Phan Thiết,7380107,Luật kinh tế,C00 | D14 | D66 | D84,15,
DPT,Đại học Phan Thiết,7220201,Ngôn ngữ Anh,D01 | D14 | D15 | D66,15,
DPT,Đại học Phan Thiết,7340101,Quản trị Kinh doanh,A00 | A01 | C04 | D01,15,
DPT,Đại học Phan Thiết,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,15,
DPT,Đại học Phan Thiết,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,15,
DPT,Đại học Phan Thiết,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00 | A01 | C00 | D01,15,
DPT,Đại học Phan Thiết,7340201,Tài chính – Ngân hàng,A00 | A01 | C04 | D01,15,
HHT,Đại học Hà Tĩnh,7310201,Chính trị học,A00,15,
HHT,Đại học Hà Tĩnh,7480201,Công nghệ thông tin,A00,15,
HHT,Đại học Hà Tĩnh,7140202,Giáo dục Tiểu học,C04,26.59,
HHT,Đại học Hà Tĩnh,7340301,Kế toán,A00,15,
HHT,Đại học Hà Tĩnh,7620110,Khoa học cây trồng,A00,15,
HHT,Đại học Hà Tĩnh,7440301,Khoa học môi trường,A00,15,
HHT,Đại học Hà Tĩnh,7620115,Kinh tế nông nghiệp,A00,15,
HHT,Đại học Hà Tĩnh,7580201,Kỹ thuật xây dựng,A00,15,
HHT,Đại học Hà Tĩnh,7380101,Ngành Luật,A00,15,
HHT,Đại học Hà Tĩnh,7220201,Ngôn ngữ Anh,D01,15,
HHT,Đại học Hà Tĩnh,7220204,Ngôn ngữ Trung Quốc,C20,15,
HHT,Đại học Hà Tĩnh,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,15,
HHT,Đại học Hà Tĩnh,7340101,Quản trị Kinh doanh,A00,15,
HHT,Đại học Hà Tĩnh,7340201,Tài chính – Ngân hàng,A00,15,
HHT,Đại học Hà Tĩnh,7640101,Thú y,A00,15,
HHK,Học viện Hàng không Việt Nam,7480201,Công nghệ thông tin,A00 | A01 | D07,18,
HHK,Học viện Hàng không Việt Nam,7510102X,Công nghệ kỹ thuật công trình xây dựng CN xây dựng và phát triển cảng hàng không,A00 | A01 | D07,16,
HHK,Học viện Hàng không Việt Nam,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00 | A01 | D07,16,
HHK,Học viện Hàng không Việt Nam,7510102Q,Công nghệ kỹ thuật công trình xây dựng CN quản lý và khai thác cảng hàng không,A00 | A01 | D07,16,
HHK,Học viện Hàng không Việt Nam,7510302,Điện tử - viễn thông,A00 | A01 | D07,16,
HHK,Học viện Hàng không Việt Nam,7840104K,Kinh tế vận tải CN kinh tế hàng không,A01 | D01 | D14 | D15,22,
HHK,Học viện Hàng không Việt Nam,7840104L,Kinh tế vận tải Logistics,A01 | D01 | D14 | D15,22,
HHK,Học viện Hàng không Việt Nam,7840104E,Kinh tế vận tải học bằng tiếng Anh,A01 | D01 | D14 | D15,20,
HHK,Học viện Hàng không Việt Nam,7520120E,Kỹ thuật hàng không học bằng tiếng Anh,A00 | A01 | D07,22.5,
HHK,Học viện Hàng không Việt Nam,7520120,Kỹ thuật hàng không,A00 | A01 | D07,23.6,
HHK,Học viện Hàng không Việt Nam,7340120,Ngành Kinh doanh quốc tế,A01 | D01 | D14 | D15,22,
HHK,Học viện Hàng không Việt Nam,7220201,Ngôn ngữ Anh,A01 | D01 | D14 | D15,20,
HHK,Học viện Hàng không Việt Nam,7840102E,Quản lý hoạt động bay học bằng tiếng Anh,A00 | A01 | D01 | D07,26,
HHK,Học viện Hàng không Việt Nam,7810103T,Quản trị dịch vụ du lịch và lữ hành CN quản trị dịch vụ thương mại hàng không,A01 | D01 | D14 | D15,22,
HHK,Học viện Hàng không Việt Nam,7340101,Quản trị Kinh doanh,A01 | D01 | D14 | D15,19.5,
HHK,Học viện Hàng không Việt Nam,7340404,Quản trị nhân lực,A01 | D01 | D14 | D15,20,
