Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Chứng chỉ quốc tế,Điểm học bạ,Điểm thi THPT,Điểm thi riêng,Điểm xét tuyển kết hợp,Điểm xét tốt nghiệp THPT,Điểm ĐGNL HCM,Điểm ĐGNL HN,Điểm ĐGNL ĐH Sư phạm HN,Điểm ĐGNL ĐH Sư phạm TPHCM,Điểm Đánh giá Tư duy,Điểm Đánh giá đầu vào V-SAT,"ƯTXT, XT thẳng",Ghi chú
HDT,Trường Đại Học Hồng Đức,7310101,Kinh tế,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7310201,Chính trị học,C00; C03; C12; C19; D14; X70,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7320104,Truyền thông đa phương tiện,B03; C01; C04; C14; D01; X01 | C01  | B03; C04; C14; D01; X01,0,16,14.25,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7340101,Quản trị kinh doanh,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,18,16.25,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7340201,Tài chính - Ngân hàng,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,16,17.75,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7340301,Kế toán,C01; C03; C04; C14; D01; X01 | C01 | C03; C04; C14; D01; X01,0,18,16.25,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7340302,Kiểm toán,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,16,14.25,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7380101,Luật,C00; C03; C12; C19; D14; X70,0,18,18,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7380107,Luật Kinh tế,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,18,16.25,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7440122,Khoa học vật liệu,A01 | A00; A01; A02; C01; X07 | A00; A02; X07 | C01,0,16,14.75,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7460101,Toán học,C01; C02; C04; D01; X02,0,18,18,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7480201,Công nghệ thông tin,B03; C01; C02; C04; D01,0,17.5,17.5,0,0,0,17.5,17.5,0,0,17.5,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7510605,Logistics và QL chuỗi cung ứng,C01; C03; C04; C14; D01; X01 | C01  | C03; C04; C14; D01; X01,0,18,16.25,0,0,0,18,18,0,0,18,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7520201,Kỹ thuật điện,C01  | B03; C01; C02; C04; D01 | B03; C02; C04; D01,0,16.5,14.75,0,0,0,16.5,16.5,0,0,16.5,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7580201,Kỹ thuật xây dựng,C01  | B03; C01; C02; C04; D01 | B03; C02; C04; D01,0,16,14.25,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7620106,Chăn nuôi - Thú y,B03; C01; C02; C04; C14; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7620110,Khoa học cây trồng,B03; C01; C02; C04; C14; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7620115,Kinh tế nông nghiệp,B03; C01; C02; C04; C14; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7810101,Du lịch,B03; C03; C04; C14; D01; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7810201,Quản trị khách sạn,B03; C03; C04; C14; D01; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7810302,Huấn luyện thể thao,T02; T05; T07; T10; T11; T12,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7220201,Ngôn ngữ Anh,D01; D11; D14; D15; D66; X78,0,17.5,17.5,0,0,0,17.5,17.5,0,0,17.5,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7310401,Tâm lý học,B03; C03; C04; C14; D01; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7760101,Công tác xã hội,B03; C03; C04; C14; D01; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7850103,Quản lý đất đai,B03; C01; C02; C04; C14; X01,0,16,16,0,0,0,16,16,0,0,16,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7140218,Sư phạm Lịch sử,C00; C03; C12; C19; D14; X70,0,0,28.13,0,0,0,28.13,28.13,0,0,28.13,0,0,Điểm đã được quy đổi
HDT,Trường Đại Học Hồng Đức,7140201,Giáo dục Mầm non,M00; M05; M07; M11; M30,0,0,26.68,0,0,0,26.68,26.68,0,0,26.68,0,0,Điểm đã được quy đổi
DCA,Trường Đại học Intracom,7340101,Quản trị kinh doanh,A00;A01;C04;D01,0,15,15,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7340201,Tài chính - Ngân hàng,A00;A01;C04;D01,0,15,15,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7340301,Kế toán,A00;A01;C04;D01,0,15,15,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7480201,Công nghệ thông tin,A00;A01;C04;D01 | A00;A01;C00;D01,0,17,17,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7520201,Kỹ thuật điện,A00;A01;C04;D01 | A00;A01;C00;D01,0,17,17,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7220201,Ngôn ngữ Anh,A01;D01;D10;D14,0,15,15,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7380107,Luật kinh tế,A00;A01;C04;D01,0,15,0,0,0,0,0,0,0,0,0,0,0,
DCA,Trường Đại học Intracom,7380107,Luật Kinh tế,A00;A01;C00;D01,0,0,15,0,0,0,0,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7220201,Ngôn ngữ Anh,A01; D01; D14; D09; D15; D66,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7310401,Tâm lý học,A08; B00; C00; D01; D14; D15,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7310608,Đông phương học,C00; D01; D14; D15; D63; D65,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7320108,Quan hệ công chúng,A00; A01; C00; C03; C19; D01,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7340101,Quản trị kinh doanh,A00; A01; A07; A09; C14; D01,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7340122,Thương mại điện tử,A00; A01; A07; X02; C14; D01,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7380107,Luật kinh tế,A00; A01; C00; C20; D01; D66,0,18,18,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7480101,Khoa học máy tính,A00; A01; X06; X10; X02; D07,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7480201,Công nghệ thông tin,A00; A01; X06; X02; D01; D07,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7810201,Quản trị khách sạn,A00; A01; A07; A09; C00; D01,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7140103,Công nghệ giáo dục,A00; A01; X06; X10; X02; D07,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7320104,Truyền thông đa phương tiện,A00; A01; C00; D01; D09; D10,0,18,16,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7340301,Kế toán,A00; A01; C01; C14; D01; D07,0,18,15,0,0,0,600,0,0,0,0,0,0,
SIU,Trường Đại học Tư thục Quốc Tế Sài Gòn,7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; A07; C14; D01; D66,0,18,16,0,0,0,600,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7340201,Tài chính ngân hàng,A00;D01;C00;C14;C20,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7340301,Kế toán,A00;D01;C00;C14;C20,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7480201,Công nghệ thông tin,A00;A01;A02;A03;A04,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7580201,Kỹ thuật xây dựng,A00;A01;A04;A06;D01,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;A04;A06;D01,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7580301,Kinh tế xây dựng,A00;A01;A04;A06;D01,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7340101,Quản trị kinh doanh,A00;D01;C00;C14;C20,0,16,16,0,0,0,0,0,0,0,0,0,0,
DBH,Trường Đại Học Quốc Tế Bắc Hà,7520207,Kỹ thuật điện tử viễn thông,A00;A01;A02;A03;A04,0,16,16,0,0,0,0,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7340101,Quản trị Kinh doanh,A01; D13; X74; B03,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7340115,Marketing,A01; D13; X74; B03,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7340201,Tài chính - Ngân hàng,B00; D07; X17; C08,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7380107,Luật Kinh tế,A00; C00; C04; C05,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7480201,Công nghệ thông tin,A00; C01; X01; B08,0,20.85,18.56,0,0,0,666.25,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7510103,Công nghệ Kỹ thuật Xây dựng,A00; A02; X25; C01,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7220201,Ngôn ngữ Anh,D01; D07; X78; D15,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7340301,Kế toán,A00; X21; C02; D10,0,18,15,0,0,0,500,0,0,0,0,0,0,
DLA,Trường Đại Học Kinh Tế Công Nghiệp Long An,7810103,Quản trị dịch vụ du lịch và lữ hành,D01; X25; X78; D15,0,18,15,0,0,0,500,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7220204,Ngôn ngữ Trung Quốc,D01; D10; D14; D15,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7310106,Kinh tế quốc tế,X25; X02; D01; C00,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7310205,Quản lý nhà nước,C00; D01; D14; D15,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340115,Marketing,X25; X02; D01; X53,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340116,Bất động sản,X25; X02; D01; C00,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340201,Tài chính - ngân hàng,X25; X02; D01; X53,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340301,Kế toán,X25; X02; D01; X53,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7380101,Luật,X25; C00; D01; D14,0,20,18,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7380107,Luật kinh tế,X25; C00; D01; D14,0,20,18,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7480201,Công nghệ thông tin,A00; X02; X26; X18,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7510205,Công nghệ kỹ thuật ô tô,A00; A01; X04; X07,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; X22,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7220201,Ngôn ngữ Anh,D01; D10; D14; D15,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340101,Quản trị kinh doanh,X25; X02; D01; X53,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7340205,Công nghệ tài chính,X25; X02; D01; X53,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7480103,Kỹ thuật phần mềm,A00; X02; X26; X18,0,20,16,0,0,0,0,0,0,0,0,0,0,
DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,7810103,Quản trị dịch vụ du lịch và lữ hành,C00; D01; D14; D15,0,20,16,0,0,0,0,0,0,0,0,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7340101_1,Quản trị kinh doanh (Chuyên ngành Logistics),A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7340301,Kế toán,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7480201,Công nghệ thông tin,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7480201_1,Công nghệ thông tin (Chuyên ngành Đồ họa máy tính),A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510201_1,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ kỹ thuật khuôn mẫu),A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510202,Công nghệ chế tạo máy,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510205,Công nghệ kỹ thuật ô tô,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510301_1,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Công nghệ kỹ thuật điện)",A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510301_3,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Công nghệ điện lạnh và điều hòa không khí)",A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510303,Công nghệ kỹ thuật điều khiển và tự động hoá,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7340101,Quản trị kinh doanh,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7480101,Khoa học máy tính,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510301_2,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Hệ thống điện)",A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510201,Công nghệ kỹ thuật cơ khí,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,7510203,Công nghệ kỹ thuật cơ điện tử,A00; A01; AH2; AH3; B00; C01; C03; D01; D02; D03; D04; D05; D06; D07; D21; D22; D23; D24; D25; D26; D27; D28; D29; D30; DD2; X02; X03; X07,0,17,14,0,0,0,0,55,14,0,40,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7220210,Ngôn ngữ Hàn Quốc,C00; D01; D15; DH6 | C00; D01; D15; DH5,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7340101,Quản trị kinh doanh,A01; C00; D01; X78,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7340115,Marketing,A01; D01; D10; X01,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7380101,Luật,C00; D01; D15; X01,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7480102,Mạng máy tính và truyền thông dữ liệu,A00; A01; D01; X06,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7480201,Công nghệ thông tin,A00; A01; D01; X06,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7520103,Kỹ thuật cơ khí,A00; A01; D01; X07,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7520114,Kỹ thuật Cơ điện tử,A00; A01; D01; X26,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7520201,Kỹ thuật\r\nđiện,A00; A01; D01; X07,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7220201,Ngôn ngữ Anh,A01; D01; D10; D15 | A01; D01; D10; D14,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7340301,Kế toán,A01; C00; D01; X78,0,15,15,0,0,0,0,0,0,0,0,0,0,
DVB,Trường Đại Học Kinh tế công nghệ Thái Nguyên,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D01; X26,0,15,15,0,0,0,0,0,0,0,0,0,0,
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7320104,Truyền thông đa phương tiện,A00; A01; C00; C01; C02; C03; C04; D01; D03; H01 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C02; H01,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7340101,Quản trị kinh doanh,A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01 | A00; A01; C00; C01; C02; C03; C04; D01; D03; X01,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7340116,Bất động sản,A00; A01; B04; B08; C00; C01; C02; C03; C04; D01; D03; D14; X01 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01,0,25,25,0,0,0,25,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7340120,Kinh doanh quốc tế,A00; A01; B04; B08; C00; C01; C02; C03; C04; D01; D03; D14; X01 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7480201,Công nghệ thông tin,A00; A01; C01; D01; D03; A03; A04; D07; X06 | A00; A01; A03; A04; D01; D03; D07; X06,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7810301,Quản lý thể dục thể thao,A00; A01; B04; B08; C00; C01; C02; C03; C04; D01; D03; D14; X01 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7210403,Thiết kế đồ họa,A00; A01; C01; C02; C03; C04; D01; D03 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; H04; H06; H08; V03; V05; V06,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7340115,Marketing,A00; A01; B04; B08; C00; C01; C02; C03; C04; D01; D03; D14; X01 | A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01,0,15,15,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; B04; B08; C00; C01; C02; C03; C04; D01; D03; D14; X01,0,15,0,0,0,0,15,0,0,0,0,0,0,Điểm đã được quy đổi
UMT,Trường Đại học Quản lý và công nghệ TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; C01; D01; D03; B04; B08; C02; C03; C04; C00; D14; X01,0,0,15,0,0,0,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7220201,Ngôn ngữ Anh,D01; D14; D66; D84,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7310205,Quản lý nhà nước,A08; C19; C20; D01,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7310608,Đông Phương học,C00; C14; C19; C20,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7340101,Quản trị kinh doanh,A00; A01; A09; C14; C19; D01; D03; D04; D07; D24; D25; D29; D30; DD2; X02; X03; X26,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7340115,Marketing,A00; A01; A09; C14; C19; D01; D03; D04; D07; D24; D25; D29; D30; DD2; X02; X03; X26,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7340201,Tài chính – Ngân hàng,A00; A01; A09; C14; C19; D01; D03; D04; D07; D24; D25; D29; D30; DD2; X02; X03; X26,0,18,15,0,0,5.5,0,0,0,0,0,0,0,
TBD,Trường Đại Học Thái Bình Dương,7380101,Luật,A08; C19; C20; D01,0,18,18,0,0,6,0,0,0,0,0,0,0,
